A138	FORBES	Apr 12, 2016 15:08:00 PM
A226	FORBES	Apr 12, 2016 15:08:11 PM
A426	FORBES	Apr 12, 2016 15:11:23 PM
121	1938	Apr 12, 2016 23:12:48 PM
E315	BAKER	Apr 13, 2016 09:02:51 AM
429	BLOOMBERG	Apr 13, 2016 09:02:55 AM
323	BLOOMBERG	Apr 13, 2016 09:03:09 AM
F216	1981	Apr 13, 2016 09:04:45 AM
467	BLOOMBERG	Apr 13, 2016 09:04:50 AM
C217	WENDELL	Apr 13, 2016 09:05:22 AM
D108	LAURITZEN	Apr 13, 2016 09:06:47 AM
481	BLOOMBERG	Apr 13, 2016 09:09:24 AM
G407A	HARGADON	Apr 13, 2016 09:10:45 AM
B409	WENDELL	Apr 13, 2016 09:14:11 AM
B424	WENDELL	Apr 13, 2016 09:14:12 AM
E309	BAKER	Apr 13, 2016 09:16:39 AM
D112	1976	Apr 13, 2016 09:17:43 AM
423	BLOOMBERG	Apr 13, 2016 09:19:31 AM
B310	WENDELL	Apr 13, 2016 09:19:46 AM
121	BLOOMBERG	Apr 13, 2016 09:20:46 AM
304	BLOOMBERG	Apr 13, 2016 09:20:52 AM
F302	1981	Apr 13, 2016 09:20:59 AM
D308	LAURITZEN	Apr 13, 2016 09:21:16 AM
D302	LAURITZEN	Apr 13, 2016 09:25:45 AM
181	BLOOMBERG	Apr 13, 2016 09:26:43 AM
S202	BAKER	Apr 13, 2016 09:26:48 AM
C216	WENDELL	Apr 13, 2016 09:30:12 AM
B214	1967	Apr 13, 2016 09:30:41 AM
C206	WENDELL	Apr 13, 2016 09:32:01 AM
C207	WENDELL	Apr 13, 2016 09:33:05 AM
E108	WILF	Apr 13, 2016 09:35:04 AM
E102	WILF	Apr 13, 2016 09:35:49 AM
A205	YOSELOFF	Apr 13, 2016 09:36:22 AM
B208	1967	Apr 13, 2016 09:36:23 AM
E221	BAKER	Apr 13, 2016 09:36:48 AM
E109	BAKER	Apr 13, 2016 09:38:31 AM
318	BLOOMBERG	Apr 13, 2016 09:40:57 AM
320	BLOOMBERG	Apr 13, 2016 09:40:57 AM
G406	HARGADON	Apr 13, 2016 09:41:47 AM
E321	BAKER	Apr 13, 2016 09:42:29 AM
F328	1981	Apr 13, 2016 09:43:28 AM
E314	BAKER	Apr 13, 2016 09:43:42 AM
E323	BAKER	Apr 13, 2016 09:43:56 AM
E306	BAKER	Apr 13, 2016 09:44:27 AM
422	1915	Apr 13, 2016 09:51:17 AM
B416	WENDELL	Apr 13, 2016 09:51:29 AM
329	BLOOMBERG	Apr 13, 2016 09:52:15 AM
140	BLOOMBERG	Apr 13, 2016 09:54:05 AM
615	1915	Apr 13, 2016 09:56:28 AM
C306	WENDELL	Apr 13, 2016 09:58:21 AM
191	BLOOMBERG	Apr 13, 2016 09:58:38 AM
D107	LAURITZEN	Apr 13, 2016 10:00:43 AM
421	1915	Apr 13, 2016 10:01:56 AM
458	BLOOMBERG	Apr 13, 2016 10:06:00 AM
G101D	HARGADON	Apr 13, 2016 10:07:25 AM
B318	WENDELL	Apr 13, 2016 10:07:34 AM
132	BLOOMBERG	Apr 13, 2016 10:08:24 AM
C302	WENDELL	Apr 13, 2016 10:08:28 AM
B410	WENDELL	Apr 13, 2016 10:09:25 AM
B412	WENDELL	Apr 13, 2016 10:10:18 AM
B420	WENDELL	Apr 13, 2016 10:10:29 AM
B422	WENDELL	Apr 13, 2016 10:12:17 AM
A202	YOSELOFF	Apr 13, 2016 10:17:03 AM
182	BLOOMBERG	Apr 13, 2016 10:17:29 AM
S405	BAKER	Apr 13, 2016 10:17:59 AM
D418	LAURITZEN	Apr 13, 2016 10:19:21 AM
D420	LAURITZEN	Apr 13, 2016 10:19:47 AM
E223	BAKER	Apr 13, 2016 10:23:30 AM
B428	WENDELL	Apr 13, 2016 10:23:34 AM
614	1915	Apr 13, 2016 10:23:40 AM
S206	BAKER	Apr 13, 2016 10:24:04 AM
G402	HARGADON	Apr 13, 2016 10:24:09 AM
624	1915	Apr 13, 2016 10:25:28 AM
239	BLOOMBERG	Apr 13, 2016 10:26:05 AM
B204	1967	Apr 13, 2016 10:29:03 AM
D201	LAURITZEN	Apr 13, 2016 10:30:21 AM
S402	BAKER	Apr 13, 2016 10:32:38 AM
B317	WENDELL	Apr 13, 2016 10:33:15 AM
D212	1976	Apr 13, 2016 10:33:59 AM
D109	LAURITZEN	Apr 13, 2016 10:35:09 AM
D105	LAURITZEN	Apr 13, 2016 10:35:13 AM
611	1915	Apr 13, 2016 10:36:54 AM
511	1915	Apr 13, 2016 10:37:00 AM
514	1915	Apr 13, 2016 10:37:11 AM
D307	LAURITZEN	Apr 13, 2016 10:41:31 AM
623	1915	Apr 13, 2016 10:41:45 AM
454	BLOOMBERG	Apr 13, 2016 10:42:33 AM
A203	YOSELOFF	Apr 13, 2016 10:42:38 AM
521	1915	Apr 13, 2016 10:43:08 AM
513	1915	Apr 13, 2016 10:43:47 AM
F107	1981	Apr 13, 2016 10:45:29 AM
E108	BAKER	Apr 13, 2016 10:45:54 AM
A308	FISHER	Apr 13, 2016 10:49:52 AM
423	1915	Apr 13, 2016 10:50:55 AM
425	1915	Apr 13, 2016 10:50:55 AM
424	1915	Apr 13, 2016 10:51:01 AM
414	1915	Apr 13, 2016 10:51:15 AM
A316	FISHER	Apr 13, 2016 10:52:19 AM
A312	FISHER	Apr 13, 2016 10:52:50 AM
A305	FISHER	Apr 13, 2016 10:53:09 AM
S302	BAKER	Apr 13, 2016 10:55:25 AM
C202	BOGLE	Apr 13, 2016 10:55:27 AM
E202	WILF	Apr 13, 2016 11:00:47 AM
E205	WILF	Apr 13, 2016 11:02:07 AM
D305	LAURITZEN	Apr 13, 2016 11:04:12 AM
A302	FISHER	Apr 13, 2016 11:06:27 AM
A321	FISHER	Apr 13, 2016 11:07:41 AM
F103	1981	Apr 13, 2016 11:07:52 AM
B311	WENDELL	Apr 13, 2016 11:09:18 AM
524	1915	Apr 13, 2016 11:11:03 AM
413	1915	Apr 13, 2016 11:13:08 AM
E305	WILF	Apr 13, 2016 11:15:40 AM
D203	LAURITZEN	Apr 13, 2016 11:16:08 AM
S406	BAKER	Apr 13, 2016 11:16:11 AM
S404	BAKER	Apr 13, 2016 11:16:41 AM
E313	BAKER	Apr 13, 2016 11:16:53 AM
E311	BAKER	Apr 13, 2016 11:17:23 AM
E302	WILF	Apr 13, 2016 11:20:33 AM
621	1915	Apr 13, 2016 11:23:14 AM
B302	1967	Apr 13, 2016 11:24:44 AM
B304	1967	Apr 13, 2016 11:24:58 AM
F105	1981	Apr 13, 2016 11:30:41 AM
E308	BAKER	Apr 13, 2016 11:34:03 AM
B202	1967	Apr 13, 2016 11:34:26 AM
E319	BAKER	Apr 13, 2016 11:35:28 AM
F116	1981	Apr 13, 2016 11:37:10 AM
B314	WENDELL	Apr 13, 2016 11:40:50 AM
523	1915	Apr 13, 2016 11:42:38 AM
B213	1967	Apr 13, 2016 11:42:39 AM
347	BLOOMBERG	Apr 13, 2016 11:44:33 AM
F007	1981	Apr 13, 2016 11:45:48 AM
D303	LAURITZEN	Apr 13, 2016 11:52:47 AM
G101A	HARGADON	Apr 13, 2016 11:53:24 AM
A317	FISHER	Apr 13, 2016 11:54:04 AM
512	1915	Apr 13, 2016 11:56:38 AM
B205	WENDELL	Apr 13, 2016 11:59:37 AM
G407B	HARGADON	Apr 13, 2016 11:59:38 AM
T302	MURLEY	Apr 13, 2016 12:02:11 PM
522	1915	Apr 13, 2016 12:02:48 PM
F024	1981	Apr 13, 2016 12:02:57 PM
622	1915	Apr 13, 2016 12:03:22 PM
F114	1981	Apr 13, 2016 12:04:14 PM
F113	1981	Apr 13, 2016 12:05:55 PM
612	1915	Apr 13, 2016 12:08:12 PM
A113	YOSELOFF	Apr 13, 2016 12:08:49 PM
F117	1981	Apr 13, 2016 12:11:46 PM
F226	1981	Apr 13, 2016 12:13:35 PM
B212	1967	Apr 13, 2016 12:14:18 PM
D112	LAURITZEN	Apr 13, 2016 12:15:02 PM
F018	1981	Apr 13, 2016 12:18:47 PM
D312	1976	Apr 13, 2016 12:22:15 PM
B315	WENDELL	Apr 13, 2016 12:22:49 PM
D215	1976	Apr 13, 2016 12:23:35 PM
B411	WENDELL	Apr 13, 2016 12:28:18 PM
B415	WENDELL	Apr 13, 2016 12:28:20 PM
B320	WENDELL	Apr 13, 2016 12:28:24 PM
A115	YOSELOFF	Apr 13, 2016 12:32:00 PM
C204	WENDELL	Apr 13, 2016 12:40:40 PM
A215	YOSELOFF	Apr 13, 2016 12:41:57 PM
E310	BAKER	Apr 13, 2016 12:42:07 PM
335	BLOOMBERG	Apr 13, 2016 12:46:46 PM
D110	1976	Apr 13, 2016 12:56:00 PM
B211	1967	Apr 13, 2016 12:56:49 PM
240	BLOOMBERG	Apr 13, 2016 13:01:06 PM
330	BLOOMBERG	Apr 13, 2016 13:05:56 PM
C102	BOGLE	Apr 13, 2016 13:10:41 PM
333	BLOOMBERG	Apr 13, 2016 13:33:45 PM
C204	BOGLE	Apr 13, 2016 15:25:46 PM
061	BLAIR	Apr 14, 2016 09:01:32 AM
B71	BLAIR	Apr 14, 2016 09:01:34 AM
B52	BLAIR	Apr 14, 2016 09:02:00 AM
012	HOLDER	Apr 14, 2016 09:05:15 AM
B72	BLAIR	Apr 14, 2016 09:05:25 AM
068	HOLDER	Apr 14, 2016 09:08:06 AM
B51	BLAIR	Apr 14, 2016 09:08:32 AM
015	LITTLE	Apr 14, 2016 09:12:19 AM
079	HOLDER	Apr 14, 2016 09:13:11 AM
076	HOLDER	Apr 14, 2016 09:13:13 AM
101	EDWARDS	Apr 14, 2016 09:13:29 AM
421	WITHERSPOON	Apr 14, 2016 09:14:45 AM
103	EDWARDS	Apr 14, 2016 09:15:02 AM
A02	BLAIR	Apr 14, 2016 09:16:25 AM
117	EDWARDS	Apr 14, 2016 09:17:11 AM
B13	BUYERS	Apr 14, 2016 09:17:39 AM
512	EDWARDS	Apr 14, 2016 09:19:13 AM
417	WITHERSPOON	Apr 14, 2016 09:21:05 AM
B82	BLAIR	Apr 14, 2016 09:21:38 AM
B73	BLAIR	Apr 14, 2016 09:22:19 AM
517	WITHERSPOON	Apr 14, 2016 09:23:14 AM
323	LITTLE	Apr 14, 2016 09:31:13 AM
513	EDWARDS	Apr 14, 2016 09:31:26 AM
B81	BLAIR	Apr 14, 2016 09:33:49 AM
096	BLAIR	Apr 14, 2016 09:34:49 AM
305	LITTLE	Apr 14, 2016 09:39:30 AM
217	WITHERSPOON	Apr 14, 2016 09:39:47 AM
387	LITTLE	Apr 14, 2016 09:41:48 AM
507	EDWARDS	Apr 14, 2016 09:44:59 AM
508	EDWARDS	Apr 14, 2016 09:45:06 AM
142	HOLDER	Apr 14, 2016 09:45:30 AM
510	EDWARDS	Apr 14, 2016 09:45:57 AM
317	WITHERSPOON	Apr 14, 2016 09:46:53 AM
422	WITHERSPOON	Apr 14, 2016 09:47:03 AM
093	BLAIR	Apr 14, 2016 09:47:51 AM
416	WITHERSPOON	Apr 14, 2016 09:49:58 AM
414	WITHERSPOON	Apr 14, 2016 09:50:07 AM
B91	BLAIR	Apr 14, 2016 09:50:28 AM
097	BLAIR	Apr 14, 2016 09:53:30 AM
325	HAMILTON	Apr 14, 2016 09:54:35 AM
322	HAMILTON	Apr 14, 2016 09:54:57 AM
B92	BLAIR	Apr 14, 2016 09:56:57 AM
511	EDWARDS	Apr 14, 2016 09:57:45 AM
075	HOLDER	Apr 14, 2016 09:59:28 AM
510	WITHERSPOON	Apr 14, 2016 09:59:47 AM
512	WITHERSPOON	Apr 14, 2016 10:00:12 AM
067	HOLDER	Apr 14, 2016 10:00:31 AM
056	HOLDER	Apr 14, 2016 10:02:51 AM
505	EDWARDS	Apr 14, 2016 10:04:12 AM
112	EDWARDS	Apr 14, 2016 10:05:44 AM
098	BLAIR	Apr 14, 2016 10:05:48 AM
231	JOLINE	Apr 14, 2016 10:06:20 AM
325	LITTLE	Apr 14, 2016 10:15:01 AM
327	LITTLE	Apr 14, 2016 10:15:01 AM
434	JOLINE	Apr 14, 2016 10:15:20 AM
321	WITHERSPOON	Apr 14, 2016 10:15:26 AM
006A	CAMPBELL	Apr 14, 2016 10:15:34 AM
061	HOLDER	Apr 14, 2016 10:17:30 AM
514	EDWARDS	Apr 14, 2016 10:23:11 AM
509	EDWARDS	Apr 14, 2016 10:23:16 AM
317	EDWARDS	Apr 14, 2016 10:23:46 AM
516	WITHERSPOON	Apr 14, 2016 10:24:55 AM
329	LITTLE	Apr 14, 2016 10:25:11 AM
063	LITTLE	Apr 14, 2016 10:25:36 AM
005B	CAMPBELL	Apr 14, 2016 10:25:38 AM
117	WITHERSPOON	Apr 14, 2016 10:25:55 AM
222	WITHERSPOON	Apr 14, 2016 10:26:12 AM
074	HOLDER	Apr 14, 2016 10:31:35 AM
232	JOLINE	Apr 14, 2016 10:33:51 AM
052	CAMPBELL	Apr 14, 2016 10:34:38 AM
045	BLAIR	Apr 14, 2016 10:36:06 AM
011	HOLDER	Apr 14, 2016 10:36:44 AM
233	JOLINE	Apr 14, 2016 10:37:45 AM
024	BUYERS	Apr 14, 2016 10:38:26 AM
515	EDWARDS	Apr 14, 2016 10:40:27 AM
301	LITTLE	Apr 14, 2016 10:47:22 AM
115	HOLDER	Apr 14, 2016 10:47:52 AM
309	LITTLE	Apr 14, 2016 10:49:16 AM
312	WITHERSPOON	Apr 14, 2016 10:50:20 AM
006	WITHERSPOON	Apr 14, 2016 10:51:45 AM
323	JOLINE	Apr 14, 2016 10:52:54 AM
074	LITTLE	Apr 14, 2016 10:53:14 AM
033	BUYERS	Apr 14, 2016 10:56:12 AM
102	EDWARDS	Apr 14, 2016 11:01:06 AM
313	LITTLE	Apr 14, 2016 11:01:42 AM
095	BLAIR	Apr 14, 2016 11:03:40 AM
052B	CAMPBELL	Apr 14, 2016 11:04:51 AM
321	LITTLE	Apr 14, 2016 11:05:00 AM
063	CAMPBELL	Apr 14, 2016 11:05:19 AM
403	WITHERSPOON	Apr 14, 2016 11:11:59 AM
051	BLAIR	Apr 14, 2016 11:12:46 AM
408	WITHERSPOON	Apr 14, 2016 11:18:32 AM
004B	CAMPBELL	Apr 14, 2016 11:18:57 AM
410	WITHERSPOON	Apr 14, 2016 11:19:04 AM
052A	CAMPBELL	Apr 14, 2016 11:20:19 AM
303	WITHERSPOON	Apr 14, 2016 11:20:55 AM
107	HOLDER	Apr 14, 2016 11:21:35 AM
061	CAMPBELL	Apr 14, 2016 11:22:51 AM
305	BLAIR	Apr 14, 2016 11:32:52 AM
302	BLAIR	Apr 14, 2016 11:33:20 AM
B21	BUYERS	Apr 14, 2016 11:36:40 AM
301	BLAIR	Apr 14, 2016 11:37:33 AM
073	LITTLE	Apr 14, 2016 11:40:23 AM
405	WITHERSPOON	Apr 14, 2016 11:42:51 AM
316	WITHERSPOON	Apr 14, 2016 11:43:14 AM
121	WITHERSPOON	Apr 14, 2016 11:45:29 AM
078	HOLDER	Apr 14, 2016 11:46:44 AM
051	LITTLE	Apr 14, 2016 11:50:39 AM
053	LITTLE	Apr 14, 2016 11:50:44 AM
047	HOLDER	Apr 14, 2016 11:53:59 AM
415	WITHERSPOON	Apr 14, 2016 11:54:10 AM
097	HOLDER	Apr 14, 2016 11:54:50 AM
203	WITHERSPOON	Apr 14, 2016 11:55:19 AM
064	BLAIR	Apr 14, 2016 11:56:37 AM
201	WITHERSPOON	Apr 14, 2016 12:00:56 PM
401	WITHERSPOON	Apr 14, 2016 12:00:57 PM
081	BLAIR	Apr 14, 2016 12:08:54 PM
102	BLAIR	Apr 14, 2016 12:12:56 PM
126	HOLDER	Apr 14, 2016 12:15:21 PM
086	HOLDER	Apr 14, 2016 12:15:47 PM
091	BLAIR	Apr 14, 2016 12:16:45 PM
083	BLAIR	Apr 14, 2016 12:17:10 PM
096	HOLDER	Apr 14, 2016 12:17:12 PM
211	WITHERSPOON	Apr 14, 2016 12:28:00 PM
084	BLAIR	Apr 14, 2016 12:28:20 PM
514	WITHERSPOON	Apr 14, 2016 12:30:34 PM
003A	CAMPBELL	Apr 14, 2016 12:30:40 PM
023	BUYERS	Apr 14, 2016 12:34:48 PM
313	JOLINE	Apr 14, 2016 12:35:34 PM
124	HAMILTON	Apr 14, 2016 12:35:36 PM
013	CAMPBELL	Apr 14, 2016 12:42:40 PM
114	WITHERSPOON	Apr 14, 2016 12:44:05 PM
136	HOLDER	Apr 14, 2016 12:46:15 PM
124	HOLDER	Apr 14, 2016 12:47:27 PM
012	LITTLE	Apr 14, 2016 12:48:13 PM
062	CAMPBELL	Apr 14, 2016 12:51:43 PM
046	HOLDER	Apr 14, 2016 12:55:32 PM
321	JOLINE	Apr 14, 2016 12:56:12 PM
033	LITTLE	Apr 14, 2016 12:59:36 PM
031	LITTLE	Apr 14, 2016 13:00:37 PM
210	WITHERSPOON	Apr 14, 2016 13:02:20 PM
214	WITHERSPOON	Apr 14, 2016 13:02:20 PM
208	WITHERSPOON	Apr 14, 2016 13:02:23 PM
003C	CAMPBELL	Apr 14, 2016 13:02:38 PM
221	WITHERSPOON	Apr 14, 2016 13:02:52 PM
092	BLAIR	Apr 14, 2016 13:10:03 PM
013	LITTLE	Apr 14, 2016 13:11:04 PM
063	HOLDER	Apr 14, 2016 13:13:17 PM
B61	BLAIR	Apr 14, 2016 13:17:53 PM
025	HOLDER	Apr 14, 2016 13:19:20 PM
306	WITHERSPOON	Apr 14, 2016 13:19:22 PM
024	HOLDER	Apr 14, 2016 13:19:49 PM
014	WITHERSPOON	Apr 14, 2016 13:24:26 PM
027	HOLDER	Apr 14, 2016 13:33:41 PM
206	WITHERSPOON	Apr 14, 2016 13:38:54 PM
205	WITHERSPOON	Apr 14, 2016 13:40:16 PM
022	HOLDER	Apr 14, 2016 13:43:13 PM
017	BUYERS	Apr 14, 2016 13:46:19 PM
066	HOLDER	Apr 14, 2016 13:52:02 PM
081	HOLDER	Apr 14, 2016 13:53:39 PM
095	HOLDER	Apr 14, 2016 14:04:20 PM
022	CAMPBELL	Apr 14, 2016 14:11:37 PM
032	BUYERS	Apr 14, 2016 14:12:32 PM
003B	CAMPBELL	Apr 14, 2016 14:27:31 PM
073	HOLDER	Apr 14, 2016 14:33:02 PM
305	WITHERSPOON	Apr 14, 2016 14:35:09 PM
041	HOLDER	Apr 14, 2016 14:40:25 PM
043	HOLDER	Apr 14, 2016 14:42:14 PM
026	CAMPBELL	Apr 14, 2016 14:50:15 PM
143	HOLDER	Apr 14, 2016 14:58:07 PM
016	BUYERS	Apr 14, 2016 15:11:17 PM
026	HOLDER	Apr 14, 2016 15:16:53 PM
042	HOLDER	Apr 14, 2016 15:19:49 PM
062	HOLDER	Apr 14, 2016 15:25:48 PM
092	HOLDER	Apr 14, 2016 15:33:04 PM
215	WITHERSPOON	Apr 14, 2016 15:41:51 PM
111	HOLDER	Apr 14, 2016 15:42:33 PM
515	WITHERSPOON	Apr 14, 2016 15:45:45 PM
409	WITHERSPOON	Apr 14, 2016 15:54:48 PM
037	HOLDER	Apr 14, 2016 15:56:16 PM
209	WITHERSPOON	Apr 14, 2016 16:16:42 PM
028	CAMPBELL	Apr 14, 2016 16:28:04 PM
015	CAMPBELL	Apr 14, 2016 16:28:20 PM
076	PATTON	Apr 15, 2016 09:01:41 AM
306	WRIGHT	Apr 15, 2016 09:01:57 AM
303	WRIGHT	Apr 15, 2016 09:02:00 AM
210	BROWN	Apr 15, 2016 09:02:37 AM
403	DOD	Apr 15, 2016 09:10:54 AM
410	BROWN	Apr 15, 2016 09:14:57 AM
429	BROWN	Apr 15, 2016 09:14:58 AM
411	1901	Apr 15, 2016 09:15:33 AM
623	PYNE	Apr 15, 2016 09:15:43 AM
404	1901	Apr 15, 2016 09:16:07 AM
324	FOULKE	Apr 15, 2016 09:27:12 AM
321	FOULKE	Apr 15, 2016 09:28:01 AM
200S	DOD	Apr 15, 2016 09:33:46 AM
313	PATTON	Apr 15, 2016 09:36:09 AM
311	DOD	Apr 15, 2016 09:36:44 AM
316	DOD	Apr 15, 2016 09:36:50 AM
413	CUYLER	Apr 15, 2016 09:37:04 AM
523A	1903	Apr 15, 2016 09:44:52 AM
403	CUYLER	Apr 15, 2016 09:45:48 AM
511	CUYLER	Apr 15, 2016 09:46:38 AM
095	LITTLE	Apr 15, 2016 09:58:42 AM
420	SCULLY	Apr 15, 2016 10:00:40 AM
133	SCULLY	Apr 15, 2016 10:01:20 AM
300N	DOD	Apr 15, 2016 10:01:43 AM
133	1903	Apr 15, 2016 10:03:18 AM
T05	PATTON	Apr 15, 2016 10:04:06 AM
204	DOD	Apr 15, 2016 10:05:19 AM
205	DOD	Apr 15, 2016 10:05:28 AM
332	PYNE	Apr 15, 2016 10:09:53 AM
310	PATTON	Apr 15, 2016 10:14:01 AM
T12	PATTON	Apr 15, 2016 10:14:44 AM
408	PATTON	Apr 15, 2016 10:23:08 AM
421	1903	Apr 15, 2016 10:34:43 AM
633	CUYLER	Apr 15, 2016 10:35:32 AM
521	CUYLER	Apr 15, 2016 10:35:50 AM
112	1901	Apr 15, 2016 10:44:36 AM
119	BROWN	Apr 15, 2016 10:47:32 AM
422	1903	Apr 15, 2016 10:53:54 AM
243	1903	Apr 15, 2016 10:55:38 AM
401	DOD	Apr 15, 2016 10:55:57 AM
411	DOD	Apr 15, 2016 11:00:18 AM
316	FOULKE	Apr 15, 2016 11:07:06 AM
317	FOULKE	Apr 15, 2016 11:08:12 AM
064	PATTON	Apr 15, 2016 11:09:52 AM
040	PATTON	Apr 15, 2016 11:10:24 AM
413	DOD	Apr 15, 2016 11:18:34 AM
402S	DOD	Apr 15, 2016 11:23:36 AM
522	1903	Apr 15, 2016 11:30:02 AM
212	1903	Apr 15, 2016 11:38:21 AM
531	1903	Apr 15, 2016 11:39:23 AM
216	1903	Apr 15, 2016 11:39:58 AM
511	PYNE	Apr 15, 2016 11:44:09 AM
532	1903	Apr 15, 2016 12:00:23 PM
111	LOCKHART	Apr 15, 2016 12:01:02 PM
102	SCULLY	Apr 15, 2016 12:05:02 PM
222	1903	Apr 15, 2016 12:07:42 PM
230	SCULLY	Apr 15, 2016 12:12:57 PM
075	PATTON	Apr 15, 2016 12:14:06 PM
401	1903	Apr 15, 2016 12:19:05 PM
103	LOCKHART	Apr 15, 2016 12:19:08 PM
626	LAUGHLIN	Apr 15, 2016 12:27:20 PM
438	CUYLER	Apr 15, 2016 12:30:22 PM
437	CUYLER	Apr 15, 2016 12:33:01 PM
399	LITTLE	Apr 15, 2016 12:34:07 PM
215	DOD	Apr 15, 2016 12:45:46 PM
331	SCULLY	Apr 15, 2016 12:45:58 PM
200N	DOD	Apr 15, 2016 12:46:48 PM
400S	DOD	Apr 15, 2016 12:52:00 PM
T08	PATTON	Apr 15, 2016 12:52:52 PM
400N	DOD	Apr 15, 2016 12:52:58 PM
621	PYNE	Apr 15, 2016 12:54:16 PM
221	PYNE	Apr 15, 2016 12:54:23 PM
233	SCULLY	Apr 15, 2016 13:02:38 PM
217	HENRY	Apr 15, 2016 13:04:12 PM
528	1903	Apr 15, 2016 13:05:43 PM
122	SCULLY	Apr 15, 2016 13:06:01 PM
527	1903	Apr 15, 2016 13:06:19 PM
330	SCULLY	Apr 15, 2016 13:15:07 PM
310	DOD	Apr 15, 2016 13:16:12 PM
211	PYNE	Apr 15, 2016 13:19:02 PM
312	DOD	Apr 15, 2016 13:19:12 PM
317	DOD	Apr 15, 2016 13:21:49 PM
131	LITTLE	Apr 15, 2016 13:26:47 PM
111	BROWN	Apr 15, 2016 13:26:54 PM
405	1901	Apr 15, 2016 13:43:56 PM
307	PATTON	Apr 15, 2016 13:45:58 PM
321	SCULLY	Apr 15, 2016 13:53:47 PM
448	SCULLY	Apr 15, 2016 13:53:51 PM
323	SCULLY	Apr 15, 2016 13:54:51 PM
312	BROWN	Apr 15, 2016 13:58:09 PM
117	SCULLY	Apr 15, 2016 14:03:46 PM
083	PATTON	Apr 15, 2016 14:04:29 PM
146	LITTLE	Apr 15, 2016 14:10:29 PM
144	SCULLY	Apr 15, 2016 14:13:55 PM
131	SCULLY	Apr 15, 2016 14:13:56 PM
228	1903	Apr 15, 2016 14:19:25 PM
101	LOCKHART	Apr 15, 2016 14:23:01 PM
414	1903	Apr 15, 2016 14:27:14 PM
041	PATTON	Apr 15, 2016 14:31:33 PM
225	HENRY	Apr 15, 2016 14:42:30 PM
115	LITTLE	Apr 15, 2016 14:44:21 PM
613	PYNE	Apr 15, 2016 14:48:43 PM
517	1903	Apr 15, 2016 14:49:01 PM
215	HENRY	Apr 15, 2016 14:49:45 PM
202	DOD	Apr 15, 2016 14:58:04 PM
302	WRIGHT	Apr 15, 2016 15:06:52 PM
404	WRIGHT	Apr 15, 2016 15:07:07 PM
301	WRIGHT	Apr 15, 2016 15:07:19 PM
158	SCULLY	Apr 15, 2016 15:08:25 PM
237	1903	Apr 15, 2016 15:16:03 PM
325	1901	Apr 15, 2016 15:17:00 PM
305	FOULKE	Apr 15, 2016 15:18:03 PM
304	DOD	Apr 15, 2016 15:26:43 PM
305	DOD	Apr 15, 2016 15:26:55 PM
523	LAUGHLIN	Apr 15, 2016 15:28:07 PM
301	DOD	Apr 15, 2016 15:28:37 PM
115	1901	Apr 15, 2016 15:38:30 PM
334	SCULLY	Apr 15, 2016 15:40:02 PM
215	1903	Apr 15, 2016 15:45:09 PM
321	BROWN	Apr 15, 2016 15:45:10 PM
115	HENRY	Apr 15, 2016 15:54:17 PM
221	SCULLY	Apr 15, 2016 15:57:28 PM
223	SCULLY	Apr 15, 2016 15:59:17 PM
312	LOCKHART	Apr 15, 2016 15:59:47 PM
436	SCULLY	Apr 15, 2016 16:00:27 PM
087	PATTON	Apr 15, 2016 16:08:19 PM
214	DOD	Apr 15, 2016 16:11:02 PM
201S	DOD	Apr 15, 2016 16:11:23 PM
313	1901	Apr 15, 2016 16:16:30 PM
231	1903	Apr 15, 2016 16:16:41 PM
312	1901	Apr 15, 2016 16:16:57 PM
322	PYNE	Apr 15, 2016 16:26:57 PM
321	PYNE	Apr 15, 2016 16:27:35 PM
213	PYNE	Apr 15, 2016 16:32:32 PM
212	PYNE	Apr 15, 2016 16:33:52 PM
313	PYNE	Apr 15, 2016 16:34:37 PM
516	1903	Apr 15, 2016 16:39:29 PM
089	PATTON	Apr 15, 2016 16:44:08 PM
401	CUYLER	Apr 15, 2016 16:47:01 PM
417	DOD	Apr 15, 2016 17:13:26 PM
217	SCULLY	Apr 15, 2016 17:21:12 PM
121	SCULLY	Apr 15, 2016 17:22:45 PM
333	SCULLY	Apr 15, 2016 17:22:54 PM
327	SCULLY	Apr 15, 2016 17:23:53 PM
125	SCULLY	Apr 15, 2016 17:24:03 PM
325	SCULLY	Apr 15, 2016 17:24:37 PM
231	SCULLY	Apr 15, 2016 17:24:51 PM
127	SCULLY	Apr 15, 2016 17:25:10 PM
116	HENRY	Apr 15, 2016 17:32:12 PM
344	PYNE	Apr 15, 2016 17:32:17 PM
214	FOULKE	Apr 15, 2016 17:32:44 PM
624	LAUGHLIN	Apr 15, 2016 17:34:23 PM
261	SCULLY	Apr 15, 2016 17:39:54 PM
241	1903	Apr 15, 2016 17:47:14 PM
421	PYNE	Apr 15, 2016 17:47:31 PM
343	PYNE	Apr 15, 2016 17:49:35 PM
632	PYNE	Apr 15, 2016 17:50:29 PM
426	PYNE	Apr 15, 2016 17:57:48 PM
207	DOD	Apr 18, 2016 09:02:15 AM
125	HENRY	Apr 18, 2016 09:05:28 AM
328	SCULLY	Apr 18, 2016 09:16:38 AM
T01	PATTON	Apr 18, 2016 09:22:37 AM
401	WRIGHT	Apr 18, 2016 09:23:51 AM
611	PYNE	Apr 18, 2016 09:26:14 AM
